,0
feature 32834,0.0
feature 32835,0.0
feature 32836,0.0
feature 32837,0.0
feature 32838,0.0
feature 32839,0.0
feature 32840,0.0
feature 32841,0.0
feature 32842,0.0
feature 32843,0.0
feature 32844,0.0
feature 32845,0.0
feature 32846,0.0
feature 32847,0.0
feature 32848,0.0
feature 32849,0.0
feature 32850,0.0
feature 32851,0.0
feature 32852,0.0
feature 32853,0.0
feature 32854,0.0
feature 32855,0.0
feature 32856,0.0
feature 32857,0.0
feature 32858,0.0
feature 32859,0.0
feature 32860,0.0
feature 32861,0.0
feature 32862,0.0
feature 32863,0.0
feature 32864,0.0
feature 32865,0.0
feature 32866,0.0
feature 32867,0.0
feature 32868,0.0
feature 32869,0.0
feature 32870,0.0
feature 32871,0.0
feature 32872,0.0
feature 32873,0.0
feature 32874,0.0
feature 32875,0.0
feature 32876,0.0
feature 32877,0.0
feature 32878,0.0
feature 32879,0.0
feature 32880,0.0
feature 32881,0.0
feature 32882,0.0
feature 32883,0.0
feature 32884,0.0
feature 32885,0.0
feature 32886,0.0
feature 32887,0.0
feature 32888,0.0
feature 32889,0.0
feature 32890,0.0
feature 32891,0.0
feature 32892,0.0
feature 32893,0.0
feature 32894,0.0
feature 32895,0.0
feature 32896,0.0
feature 32897,0.0
feature 32898,0.0
feature 32899,0.0
feature 32900,0.0
feature 32901,0.0
feature 32902,0.0
feature 32903,0.0
feature 32904,0.0
feature 32905,0.0
feature 32906,0.0
feature 32907,0.0
feature 32908,0.0
feature 32909,0.0
feature 32910,0.0
feature 32911,0.0
feature 32912,0.0
feature 32913,0.0
feature 32914,0.0
feature 32915,0.0
feature 32916,0.0
feature 32917,0.0
feature 32918,0.0
feature 32919,0.0
feature 32920,0.0
feature 32921,0.0
feature 32922,0.0
feature 32923,0.0
feature 32924,0.0
feature 32925,0.0
feature 32926,0.0
feature 32927,0.0
feature 32928,0.0
feature 32929,0.0
feature 32930,0.0
feature 32931,0.0
feature 32932,0.001684210526315777
feature 32933,0.0
feature 32934,0.0
feature 32935,0.0
feature 32936,0.0
feature 32937,0.0
feature 32938,0.0
feature 32939,0.0
feature 32940,0.00042105263157894425
feature 32941,0.0
feature 32942,0.0
feature 32943,0.0
feature 32944,0.0
feature 32945,0.0
feature 32946,0.0
feature 32947,0.0
feature 32948,0.0
feature 32949,0.0
feature 32950,0.0
feature 32951,0.0
feature 32952,0.0
feature 32953,0.0
feature 32954,0.0
feature 32955,0.0
feature 32956,0.0
feature 32957,0.0
feature 32958,0.0
feature 32959,0.0
feature 32960,0.0
feature 32961,0.0
feature 32962,0.0
feature 32963,0.0
feature 32964,0.0
feature 32965,0.0
feature 32966,0.0
feature 32967,0.0
feature 32968,0.0
feature 32969,0.0
feature 32970,0.0
feature 32971,0.0
feature 32972,0.0
feature 32973,0.0
feature 32974,0.0
feature 32975,0.0
feature 32976,0.0
feature 32977,0.0
feature 32978,0.0
feature 32979,0.0
feature 32980,0.0
feature 32981,0.0
feature 32982,0.0
feature 32983,0.0
feature 32984,0.0
feature 32985,0.0
feature 32986,0.0
feature 32987,0.0
feature 32988,0.0
feature 32989,0.0
feature 32990,0.0
feature 32991,0.0
feature 32992,-0.002105263157894721
feature 32993,0.0
feature 32994,0.0
feature 32995,0.0
feature 32996,0.0
feature 32997,0.0
feature 32998,0.0
feature 32999,0.0
feature 33000,0.0
feature 33001,0.0
feature 33002,0.0
feature 33003,0.0
feature 33004,0.0
feature 33005,0.0
feature 33006,0.0
feature 33007,0.0
feature 33008,0.0
feature 33009,0.0
feature 33010,0.0
feature 33011,0.0
feature 33012,0.0
feature 33013,0.0
feature 33014,0.0
feature 33015,0.0
feature 33016,0.0
feature 33017,0.0
feature 33018,0.0
feature 33019,0.0
feature 33020,0.0
feature 33021,0.0
feature 33022,0.0
feature 33023,0.0
feature 33024,0.0
feature 33025,0.0
feature 33026,0.0
feature 33027,0.0
feature 33028,0.0
feature 33029,0.0
feature 33030,0.0
feature 33031,0.0
feature 33032,0.0
feature 33033,0.0
feature 33034,0.0
feature 33035,0.0
feature 33036,0.0
feature 33037,0.0
feature 33038,0.0
feature 33039,0.0
feature 33040,0.0
feature 33041,0.0
feature 33042,0.0
feature 33043,0.0
feature 33044,0.0
feature 33045,0.0
feature 33046,0.0
feature 33047,0.0
feature 33048,0.0
feature 33049,0.0
feature 33050,0.0
feature 33051,0.0
feature 33052,0.0
feature 33053,0.0
feature 33054,0.0
feature 33055,0.0
feature 33056,0.0
feature 33057,0.0
feature 33058,0.0
feature 33059,0.0
feature 33060,0.0
feature 33061,0.0
feature 33062,0.0
feature 33063,0.0
feature 33064,0.0
feature 33065,0.0
feature 33066,0.0
feature 33067,0.0
feature 33068,0.0
feature 33069,0.0
feature 33070,0.0
feature 33071,0.0
feature 33072,0.0
feature 33073,0.0
feature 33074,0.0
feature 33075,0.0
feature 33076,0.0
feature 33077,0.0
feature 33078,0.0
feature 33079,0.0
feature 33080,0.0
feature 33081,0.0
feature 33082,0.0
feature 33083,0.0
feature 33084,0.0
feature 33085,0.0
feature 33086,0.0
feature 33087,0.0
feature 33088,0.0
feature 33089,0.0
feature 33090,0.0
feature 33091,0.0
feature 33092,0.0
feature 33093,0.0
feature 33094,0.0
feature 33095,0.0
feature 33096,0.0
feature 33097,0.0
feature 33098,0.0
feature 33099,0.0
feature 33100,0.0
feature 33101,0.0
feature 33102,0.0
feature 33103,0.0
feature 33104,0.0
feature 33105,0.0
feature 33106,0.0
feature 33107,0.0
feature 33108,0.0
feature 33109,0.0
feature 33110,0.0
feature 33111,0.0
feature 33112,0.0
feature 33113,0.0
feature 33114,0.0
feature 33115,0.0
feature 33116,0.0
feature 33117,0.0
feature 33118,0.0
feature 33119,0.0
feature 33120,0.0
feature 33121,0.0
feature 33122,0.0
feature 33123,0.0
feature 33124,0.0
feature 33125,0.0
feature 33126,0.0
feature 33127,0.0
feature 33128,0.0
feature 33129,0.0
feature 33130,0.0
feature 33131,0.0
feature 33132,0.0
feature 33133,0.0
feature 33134,0.0
feature 33135,0.0
feature 33136,0.0
feature 33137,0.0
feature 33138,0.0
feature 33139,0.0
feature 33140,0.0
feature 33141,0.0
feature 33142,0.0
feature 33143,0.0
feature 33144,0.0
feature 33145,0.0
feature 33146,0.0
feature 33147,0.0
feature 33148,0.0
feature 33149,0.0
feature 33150,0.0
feature 33151,0.0
feature 33152,0.0
feature 33153,0.0
feature 33154,0.0
feature 33155,0.0
feature 33156,0.0
feature 33157,0.0
feature 33158,0.0
feature 33159,0.0
feature 33160,0.0
feature 33161,0.0
feature 33162,0.0
feature 33163,0.0
feature 33164,0.0
feature 33165,0.0
feature 33166,0.0
feature 33167,0.0
feature 33168,0.0
feature 33169,0.0
feature 33170,0.0
feature 33171,0.0
feature 33172,0.0
feature 33173,0.0
feature 33174,0.0
feature 33175,0.0
feature 33176,0.0
feature 33177,0.0
feature 33178,0.0
feature 33179,0.0
feature 33180,0.0
feature 33181,0.0
feature 33182,0.0
feature 33183,0.0
feature 33184,0.0
feature 33185,0.0
feature 33186,0.0
feature 33187,0.0
feature 33188,0.0
feature 33189,0.0
feature 33190,0.0
feature 33191,0.0
feature 33192,0.0
feature 33193,0.0
feature 33194,0.0
feature 33195,0.0
feature 33196,0.0
feature 33197,0.0
feature 33198,0.0
feature 33199,0.0
feature 33200,0.0
feature 33201,0.0
feature 33202,0.0
feature 33203,0.0
feature 33204,0.0
feature 33205,0.0
feature 33206,0.0
feature 33207,0.0
feature 33208,0.0
feature 33209,0.0
feature 33210,0.0
feature 33211,0.0
feature 33212,0.0
feature 33213,0.0
feature 33214,0.0
feature 33215,0.0
feature 33216,0.0
feature 33217,0.0
feature 33218,0.0
feature 33219,0.0
feature 33220,0.0
feature 33221,0.0
feature 33222,0.0
feature 33223,0.0
feature 33224,0.0
feature 33225,0.0
feature 33226,0.0
feature 33227,0.0
feature 33228,0.0
feature 33229,0.0
feature 33230,0.0
feature 33231,0.0
feature 33232,0.0
feature 33233,0.0
feature 33234,0.0
feature 33235,0.0
feature 33236,0.0
feature 33237,0.0
feature 33238,0.0
feature 33239,0.0
feature 33240,0.0
feature 33241,0.0
feature 33242,0.0
feature 33243,0.0
feature 33244,0.0
feature 33245,0.0
feature 33246,0.0
feature 33247,0.0
feature 33248,0.0
feature 33249,0.0
feature 33250,0.0
feature 33251,0.0
feature 33252,0.0
feature 33253,0.0
feature 33254,0.0
feature 33255,0.0
feature 33256,0.0
feature 33257,0.0
feature 33258,0.0
feature 33259,0.0
feature 33260,0.0
feature 33261,0.0
feature 33262,0.0
feature 33263,0.0
feature 33264,0.0
feature 33265,0.0
feature 33266,0.0
feature 33267,0.0
feature 33268,0.0
feature 33269,0.0
feature 33270,0.0
feature 33271,0.0
feature 33272,0.0
feature 33273,0.0
feature 33274,0.0
feature 33275,0.0
feature 33276,0.0
feature 33277,0.0
feature 33278,0.0
feature 33279,0.0
feature 33280,0.0
feature 33281,0.0
feature 33282,0.0
feature 33283,0.0
feature 33284,0.0
feature 33285,0.0
feature 33286,0.0
feature 33287,0.0
feature 33288,0.0
feature 33289,0.0
feature 33290,0.0
feature 33291,0.0
feature 33292,0.0
feature 33293,0.0
feature 33294,0.0
feature 33295,0.0
feature 33296,0.0
feature 33297,0.0
feature 33298,0.0
feature 33299,0.0
feature 33300,0.0
feature 33301,0.0
feature 33302,0.0
feature 33303,0.0
feature 33304,0.0
feature 33305,0.0
feature 33306,0.0
feature 33307,0.0
feature 33308,0.0
feature 33309,0.0
feature 33310,0.0
feature 33311,0.0
feature 33312,0.0
feature 33313,0.0
feature 33314,0.0
feature 33315,0.0
feature 33316,0.0
feature 33317,0.0
feature 33318,0.0
feature 33319,0.0
feature 33320,0.0
feature 33321,0.0
feature 33322,0.0
feature 33323,0.0
feature 33324,0.0
feature 33325,0.0
feature 33326,0.0
feature 33327,0.0
feature 33328,0.0
feature 33329,0.0
feature 33330,0.0
feature 33331,0.0
feature 33332,0.0
feature 33333,0.0
feature 33334,0.0
feature 33335,0.0
feature 33336,0.0
feature 33337,0.0
feature 33338,0.0
feature 33339,0.0
feature 33340,0.0
feature 33341,0.0
feature 33342,0.0
feature 33343,0.0
feature 33344,0.0
feature 33345,0.0
feature 33346,0.0
feature 33347,0.0
feature 33348,0.0
feature 33349,0.0
feature 33350,0.0
feature 33351,0.0
feature 33352,0.0
feature 33353,0.0
feature 33354,0.0
feature 33355,0.0
feature 33356,0.0
feature 33357,0.0
feature 33358,0.0
feature 33359,0.0
feature 33360,0.0
feature 33361,0.0
feature 33362,0.0
feature 33363,0.0
feature 33364,0.0
feature 33365,0.0
feature 33366,0.0
feature 33367,0.0
feature 33368,0.0
feature 33369,0.0
feature 33370,0.0
feature 33371,0.0
feature 33372,0.0
feature 33373,0.0
feature 33374,0.0
feature 33375,0.0
feature 33376,0.0
feature 33377,0.0
feature 33378,0.0
feature 33379,0.0
feature 33380,0.0
feature 33381,0.0
feature 33382,0.0
feature 33383,0.0
feature 33384,0.0
feature 33385,0.0
feature 33386,0.0
feature 33387,0.0
feature 33388,0.0
feature 33389,0.0
feature 33390,0.0
feature 33391,0.0
feature 33392,0.0
feature 33393,0.0
feature 33394,0.0
feature 33395,0.0
feature 33396,0.0
feature 33397,0.0
feature 33398,0.0
feature 33399,0.0
feature 33400,0.0
feature 33401,0.0
feature 33402,0.0
feature 33403,0.0
feature 33404,0.0
feature 33405,0.00042105263157894425
feature 33406,0.0
feature 33407,0.0
feature 33408,0.0
feature 33409,0.0
feature 33410,0.0
feature 33411,0.0
feature 33412,0.0
feature 33413,0.0
feature 33414,0.0
feature 33415,0.0
feature 33416,0.0
feature 33417,0.0
feature 33418,0.0
feature 33419,0.0
feature 33420,0.0
feature 33421,0.0
feature 33422,0.0
feature 33423,0.0
feature 33424,0.0
feature 33425,0.0
feature 33426,0.0
feature 33427,0.0
feature 33428,0.0
feature 33429,0.0
feature 33430,0.0
feature 33431,0.0
feature 33432,0.0
feature 33433,0.0
feature 33434,0.0
feature 33435,0.0
feature 33436,0.0
feature 33437,0.0
feature 33438,0.0
feature 33439,0.0
feature 33440,0.0
feature 33441,0.0
feature 33442,0.0
feature 33443,0.0
feature 33444,0.0
feature 33445,0.0
feature 33446,0.0
feature 33447,0.0
feature 33448,0.0
feature 33449,0.0
feature 33450,0.0
feature 33451,0.0
feature 33452,0.0
feature 33453,0.0
feature 33454,0.0
feature 33455,0.0
feature 33456,0.0
feature 33457,0.0
feature 33458,0.0
feature 33459,0.0
feature 33460,0.0
feature 33461,0.0
feature 33462,0.0
feature 33463,0.0
feature 33464,0.0
feature 33465,0.0
feature 33466,0.0
feature 33467,0.0
feature 33468,0.0
feature 33469,0.0
feature 33470,0.0
feature 33471,0.0
feature 33472,0.0
feature 33473,0.0
feature 33474,0.0
feature 33475,0.0
feature 33476,0.0
feature 33477,0.0
feature 33478,0.0
feature 33479,0.0
feature 33480,0.0
feature 33481,0.0
feature 33482,0.0
feature 33483,0.0
feature 33484,0.0
feature 33485,0.0
feature 33486,0.0
feature 33487,0.0
feature 33488,0.0
feature 33489,0.0
feature 33490,0.0
feature 33491,0.0
feature 33492,0.0
feature 33493,0.0
feature 33494,0.0
feature 33495,0.0
feature 33496,0.0
feature 33497,0.0
feature 33498,0.0
feature 33499,0.0
feature 33500,0.0
feature 33501,0.0
feature 33502,0.0
feature 33503,0.0
feature 33504,0.0
feature 33505,0.0
feature 33506,0.0
feature 33507,0.0
feature 33508,0.0
feature 33509,0.0
feature 33510,0.0
feature 33511,0.0
feature 33512,0.0
feature 33513,0.0
feature 33514,0.0
feature 33515,0.0
feature 33516,0.0
feature 33517,0.0
feature 33518,0.0
feature 33519,0.0
feature 33520,0.0
feature 33521,0.0
feature 33522,0.0
feature 33523,0.0
feature 33524,0.0
feature 33525,0.0
feature 33526,0.0
feature 33527,0.0
feature 33528,0.0
feature 33529,0.0
feature 33530,0.0
feature 33531,0.0
feature 33532,0.0
feature 33533,0.0
feature 33534,0.0
feature 33535,0.0
feature 33536,0.0
feature 33537,0.0
feature 33538,0.0
feature 33539,0.0
feature 33540,0.0
feature 33541,0.0
feature 33542,0.0
feature 33543,0.0
feature 33544,0.0
feature 33545,0.0
feature 33546,0.0
feature 33547,0.0
feature 33548,0.0
feature 33549,0.0
feature 33550,0.0
feature 33551,0.0
feature 33552,0.0
feature 33553,0.0
feature 33554,0.0
feature 33555,0.0
feature 33556,0.0
feature 33557,0.0
feature 33558,0.0
feature 33559,0.0
feature 33560,0.0
feature 33561,0.0
feature 33562,0.0
feature 33563,0.0
feature 33564,0.0
feature 33565,0.0
feature 33566,0.0
feature 33567,0.0008421052631578885
feature 33568,0.0
feature 33569,0.0
feature 33570,0.0
feature 33571,0.0
feature 33572,0.0
feature 33573,0.0
feature 33574,0.0
feature 33575,0.0
feature 33576,0.0
feature 33577,0.0
feature 33578,0.0
feature 33579,0.0
feature 33580,0.0
feature 33581,0.0
feature 33582,0.0
feature 33583,0.0
feature 33584,0.0
feature 33585,0.0
feature 33586,0.0
feature 33587,0.0
feature 33588,0.0
feature 33589,0.0
feature 33590,0.0
feature 33591,0.0
feature 33592,0.0
feature 33593,0.0
feature 33594,0.0
feature 33595,0.0
feature 33596,0.0
feature 33597,0.0
feature 33598,0.0
feature 33599,0.0
feature 33600,0.0
feature 33601,0.0
feature 33602,0.0
feature 33603,0.0
feature 33604,0.0
feature 33605,0.0
feature 33606,0.0
feature 33607,0.0
feature 33608,0.0
feature 33609,0.0
feature 33610,0.0
feature 33611,0.0
feature 33612,0.0
feature 33613,0.0
feature 33614,0.0
feature 33615,0.0
feature 33616,0.0
feature 33617,0.0
feature 33618,0.0
feature 33619,0.0
feature 33620,0.0
feature 33621,0.0
feature 33622,0.0
feature 33623,0.0
feature 33624,0.0
feature 33625,0.0
feature 33626,0.0
feature 33627,0.0
feature 33628,0.0
feature 33629,0.0
feature 33630,0.0
feature 33631,0.0
feature 33632,0.0
feature 33633,0.0
feature 33634,0.0
feature 33635,0.0
feature 33636,0.0
feature 33637,0.0
feature 33638,0.0
feature 33639,0.0
feature 33640,0.0
feature 33641,0.0
feature 33642,0.0
feature 33643,0.0
feature 33644,0.0
feature 33645,0.0
feature 33646,0.0
feature 33647,0.0
feature 33648,0.0
feature 33649,0.0
feature 33650,0.0
feature 33651,0.0
feature 33652,0.0
feature 33653,0.0
feature 33654,0.0
feature 33655,0.0
feature 33656,0.0
feature 33657,0.0
feature 33658,0.0
feature 33659,0.0
feature 33660,0.0
feature 33661,0.0
feature 33662,0.0
feature 33663,0.0
feature 33664,0.0
feature 33665,0.0
feature 33666,0.0
feature 33667,0.0
feature 33668,0.0
feature 33669,0.0
feature 33670,0.0
feature 33671,0.0
feature 33672,0.0
feature 33673,0.0
feature 33674,0.0
feature 33675,-0.0029473684210526096
feature 33676,0.0
feature 33677,0.0
feature 33678,0.0
feature 33679,0.0
feature 33680,0.0
feature 33681,0.0
feature 33682,0.0
feature 33683,0.0
feature 33684,0.0
feature 33685,0.0
feature 33686,0.0
feature 33687,0.0
feature 33688,0.0
feature 33689,0.0
feature 33690,0.0
feature 33691,0.0
feature 33692,0.0
feature 33693,0.0
feature 33694,0.0
feature 33695,0.0
feature 33696,0.0
feature 33697,0.0
feature 33698,0.0
feature 33699,0.0
feature 33700,0.0
feature 33701,0.0
feature 33702,0.0012631578947368328
feature 33703,0.0
feature 33704,0.0
feature 33705,0.0
feature 33706,0.0
feature 33707,0.0
feature 33708,0.0
feature 33709,0.0
feature 33710,0.0
feature 33711,0.0
feature 33712,0.0
feature 33713,0.0
feature 33714,0.0
feature 33715,0.0
feature 33716,0.0
feature 33717,0.0
feature 33718,0.0
feature 33719,0.0
feature 33720,0.0
feature 33721,0.0
feature 33722,0.0
feature 33723,0.0
feature 33724,0.0
feature 33725,0.0
feature 33726,0.0
feature 33727,0.0
feature 33728,0.0
feature 33729,0.0
feature 33730,0.0
feature 33731,0.0
feature 33732,0.0
feature 33733,0.0
feature 33734,0.0
feature 33735,0.0
feature 33736,0.0
feature 33737,0.0
feature 33738,0.0
feature 33739,0.0
feature 33740,0.0
feature 33741,0.0
feature 33742,0.0
feature 33743,0.0
feature 33744,0.0
feature 33745,0.0
feature 33746,0.0
feature 33747,0.0
feature 33748,0.0
feature 33749,0.0
feature 33750,0.0
feature 33751,0.0
feature 33752,0.0
feature 33753,0.0
feature 33754,0.0
feature 33755,0.0
feature 33756,0.0
feature 33757,0.0
feature 33758,0.0
feature 33759,0.0
feature 33760,0.0
feature 33761,0.0
feature 33762,0.0
feature 33763,0.0
feature 33764,0.0
feature 33765,0.0
feature 33766,0.0
feature 33767,0.0
feature 33768,0.0
feature 33769,0.0
feature 33770,0.0
feature 33771,0.0
feature 33772,0.0
feature 33773,0.0
feature 33774,0.0
feature 33775,0.0
feature 33776,0.0
feature 33777,0.0
feature 33778,0.0
feature 33779,0.0
feature 33780,0.0
feature 33781,0.0
feature 33782,0.0
feature 33783,0.0
feature 33784,0.0
feature 33785,0.0
feature 33786,0.0
feature 33787,0.0
feature 33788,0.0
feature 33789,0.0
feature 33790,0.0
feature 33791,0.0
feature 33792,0.0
feature 33793,0.0
feature 33794,0.0
feature 33795,0.0
feature 33796,0.0
feature 33797,0.0
feature 33798,0.0
feature 33799,0.0
feature 33800,0.0
feature 33801,0.0
feature 33802,0.0
feature 33803,0.0
feature 33804,0.0
feature 33805,0.0
feature 33806,0.0
feature 33807,0.0
feature 33808,0.0
feature 33809,0.0
feature 33810,0.0
feature 33811,0.0
feature 33812,0.0
feature 33813,0.0
feature 33814,0.0
feature 33815,0.0
feature 33816,0.0
feature 33817,0.0
feature 33818,0.0
feature 33819,0.0
feature 33820,0.0
feature 33821,0.0
feature 33822,0.0
feature 33823,0.0
feature 33824,0.0
feature 33825,0.0
feature 33826,0.0
feature 33827,0.0
feature 33828,0.0
feature 33829,0.0
feature 33830,0.0
feature 33831,0.0
feature 33832,0.0
feature 33833,0.0
feature 33834,0.0
feature 33835,0.0
feature 33836,0.0
feature 33837,0.0
feature 33838,0.0
feature 33839,0.0
feature 33840,0.0
feature 33841,0.0
feature 33842,0.0
feature 33843,0.0
feature 33844,0.0
feature 33845,0.0
feature 33846,0.0
feature 33847,0.0
feature 33848,0.0
feature 33849,0.0
feature 33850,0.0
feature 33851,0.0
feature 33852,0.0
feature 33853,0.0
feature 33854,0.0
feature 33855,0.0
feature 33856,0.0
feature 33857,0.0
feature 33858,0.0
feature 33859,0.0
feature 33860,0.0
feature 33861,0.0
feature 33862,0.0
feature 33863,0.0
feature 33864,0.0
feature 33865,0.0
feature 33866,0.0
feature 33867,0.0
feature 33868,0.0
feature 33869,0.0
feature 33870,0.0
feature 33871,0.0
feature 33872,0.0
feature 33873,0.0
feature 33874,0.0
feature 33875,0.0
feature 33876,0.0
feature 33877,0.0
feature 33878,0.0
feature 33879,0.0
feature 33880,0.0
feature 33881,0.0
feature 33882,0.0
feature 33883,0.0
feature 33884,0.0
feature 33885,0.0
feature 33886,0.0
feature 33887,0.0
feature 33888,0.0
feature 33889,0.0
feature 33890,0.0
feature 33891,0.0
feature 33892,0.0
feature 33893,0.0
feature 33894,0.0
feature 33895,0.0
feature 33896,0.0
feature 33897,0.0
feature 33898,0.0
feature 33899,0.0
feature 33900,0.0
feature 33901,0.0
feature 33902,0.0
feature 33903,0.0
feature 33904,0.0
feature 33905,0.0
feature 33906,0.0
feature 33907,0.0
feature 33908,0.0
feature 33909,0.0
feature 33910,0.0
feature 33911,0.0
feature 33912,0.0
feature 33913,0.0
feature 33914,0.0
feature 33915,0.0
feature 33916,0.0
feature 33917,0.0
feature 33918,0.0
feature 33919,0.0
feature 33920,0.0
